"Nombre","Partido","Amazonas","Antioquia","Arauca","Atlántico","Bogotá","Bolívar","Boyacá","Caldas","Caquetá","Casanare","Cauca","Cesar","Chocó","Córdoba","Cundinamarca","Guainía","Guaviare","Huila","La Guajira","Magdalena","Meta","Nariño","Norte de Santander","Putumayo","Quindío","Risaralda","SanAndrés","Santander","Sucre","Tolima","Valle del Cauca","Vaupés","Vichada","Consulados"
"SOLO LISTA CENTRO DEMOCRÁTICO","CDMFCG",3629,436896,18934,42326,373798,48136,49680,67630,21509,31736,25706,36348,4679,42973,133349,1807,5074,73398,9513,27867,66198,26759,58203,6147,37835,54231,2751,90870,22503,82360,127770,573,4272,10104
"ALVARO URIBE VELEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PALOMA SUSANA VALENCIA LASERNA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANA MERCEDES GOMEZ MARTINEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SUSANA CORREA BORRERO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALFREDO RANGEL SUAREZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IVAN DUQUE MARQUEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FERNANDO NICOLAS ARAUJO RUMIE","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSE OBDULIO GAVIRIA VELEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ORLANDO CASTAÑEDA SERRANO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DANIEL ALBERTO CABRALES CASTILLO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EVERTH BUSTAMANTE GARCIA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALFREDO RAMOS MAYA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAIME ALEJANDRO AMIN HERNANDEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERNESTO MACIAS TOVAR","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUBY THANIA VEGA DE PLAZAS","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CARLOS FELIPE MEJIA MEJIA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAOLA ANDREA HOLGUIN MORENO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NOHORA STELLA TOVAR REY","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HONORIO MIGUEL HENRIQUEZ PINEDO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LEON RIGOBERTO BARON NEIRA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUIS FERNANDO CAICEDO LINCE","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FARUK URRUTIA JALILIE","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUAN HURTADO CANO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZAIDA DEL CARMEN BARRERO CUERVO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUAN CARLOS LOPEZ BUILES","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABRIEL BURGOS MANTILLA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SONIA LUCIA NAVIA DE MOSQUERA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MILLA PATRICIA ROMERO SOTO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAROLINA HOLGUIN TAFUR","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JANET ANTONIA ARCHBOLD HOWARD","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GABRIEL ERNESTO ARANGO BACCI","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DARIO BLANDON CAICEDO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ITALO GARCIA JARA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VIVIANA MANRIQUE ZULUAGA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUIS OSWALDO PARADA PRIETO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JESUS ANGEL QUINTERO MAZENETT","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAROLINA VILLEGAS DE NUBILA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA DEL PILAR GARCIA ARIZABALETA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARTHA LUCIA VASQUEZ ZAWADZKY","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DANIEL ANDRES PALACIOS MARTINEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAIME ALBERTO SARRIA LUNA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MERY BECERRA GOMEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALVARO DIAZ GARAVITO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HERNANDO MAURICIO BERMUDEZ BERNAL","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA CLAUDIA DAZA CASTRO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DIEGO JOSE TOBON ECHEVERRI","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANA JULIETA RUIZ GIRALDO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DIANA MARGARITA GUTIERREZ DE PIÑERES","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WILSON BENJAMIN REY ARIAS","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA GISELA MANRIQUE DE BORRERO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RAMON ELIAS LOPEZ SABOGAL","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OLGA LUCIA VELEZ DE ALVAREZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSUE PELAEZ GUEVARA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARGARITA RESTREPO LONDOÑO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALVARO ORLANDO GRIJALBA GOMEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA MARGARITA DIAZ RESTREPO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JOSE DAVID GUZMAN MENDOZA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUAN DAVID VELEZ TRUJILLO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALVARO VALLEJO MAZUERA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HERNANDO ALFONSO AGUILERA BLANCO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADOLFO LISANDRO VEGA VACA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HERNAN DE JESUS DE LA OSSA SUAREZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FERNANDO ALAMEDA ALVARADO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MILTON RESTREPO RUIZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAMILO SAENZ KOPP","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LUIS GUILLERMO JARAMILLO MEJIA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YAHEL BIBIANA BUENO PINEDA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ORLANDO ALFONSO GUETE DIAZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EDGARDO RAFAEL MARTINEZ PAREJA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RUBY HELENA CHAGUI SPATH","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NICOLAS ELIAS ABUCHAIBE SLEBI","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA ELENA VELEZ GOMEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUDY CECILIA MATERA LAJUD","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROBERTO GEDEON GHISAYS","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REBECA DEL SOCORRO BARRIENTOS SOSSA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIA PAULA HERNANDEZ CARRASCAL","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUSTAVO PIRABAN CUESTO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAVIER ORLANDO VILLAMIL RODRIGUEZ","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARIAN JANNA DAVID","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CAROLINA ESCAMILLA PACHECO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BENILDA ZAMORA PEDREROS","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RICARDO VELEZ PAREJA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CESAR MAURICIO VELASQUEZ OSSA","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALEJANDRO ARBELAEZ ARANGO","CDMFCG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOLO LISTA PARTIDO ALIANZA VERDE","VERDES",368,8312,469,1817,23899,1413,3835,1360,534,3328,3642,1689,473,851,3219,405,175,882,991,1251,815,3055,1913,365,657,1286,91,2308,477,1710,8218,45,160,748
"LIGIA LUCIA ARBELAEZ FLOREZ","VERDES",2363,74,8,19,237,25,75,105,3,40,28,18,4,5,244,5,4,9,3,40,55,7,5,2,10,20,3,23,5,42,49,67,0,10
"IVAN LEONIDAS NAME VASQUEZ","VERDES",82,1488,507,1127,7175,554,1068,137,640,355,581,541,2199,277,1494,16,10,402,745,736,130,287,1066,365,497,568,23,1133,394,815,2637,18,15,51
"GLADYS MORA CHAPARRO","VERDES",45,26,1,6,63,6,9,2,1,14,9,1,0,4,8,0,0,1,3,3,3,8,2,1,0,0,1,5,2,7,26,4,2,0
"JORGE ELIESER PRIETO RIVEROS","VERDES",39,108,636,63,887,765,681,228,3,23030,83,20,14,41,159,5,6,28,8,35,438,301,37,27,31,27,0,88,32,69,159,6,131,27
"ANTONIO JOSE NAVARRO WOLFF","VERDES",31,2179,76,1152,23536,521,1164,411,101,79,1205,194,14,398,1944,4,18,411,99,380,340,13847,292,1404,323,411,13,1027,266,676,2476,4,31,417
"NESTOR DANIEL GARCIA COLORADO","VERDES",19,1366,8,92,4076,218,82,123,12,50,85,31,13,44,295,2,1,97,269,30,101,76,78,27,321,537,1,247,64,188,508,5,1,31
"CLAUDIA NAYIBE LOPEZ HERNANDEZ","VERDES",16,12437,60,1718,41442,1136,1139,960,45,72,988,227,26,338,2771,4,23,521,81,926,497,504,540,56,901,1411,12,2768,339,1013,7200,4,7,863
"JORGE EDUARDO LONDOÑO ULLOA","VERDES",15,230,14,150,1951,149,17303,181,37,77,145,166,22,98,257,8,14,773,31,156,445,84,83,10,22,36,8,163,37,92,738,8,13,40
"JONAS RICARDO ROMERO SANCHEZ","VERDES",14,979,73,193,3726,122,164,76,10,12,140,90,37,119,503,4,5,105,174,103,41,13970,79,84,101,55,7,364,187,1092,527,1,3,18
"ADOLFO CLAVIJO VELEZ","VERDES",14,24,3,7,209,7,2,5,2,1,6,2,0,4,49,0,0,4,1,7,2,20,2,1,0,5,1,3,2,16,32,0,0,0
"ANDRES AGREDA CHICUNQUE","VERDES",13,42,3,33,114,19,24,6,0,26,538,8,4,21,14,0,0,5,4,37,0,5,10,1,8,2,1,8,9,3,40,0,0,1
"PEDRO JOSE ARENAS GARCIA","VERDES",12,68,12,132,382,58,46,7,5,35,15,14,6,14,126,31,1237,3,11,28,250,12,38,8,24,13,1,45,21,36,122,3,1,17
"JORGE ELIECER GUEVARA","VERDES",10,797,7,381,3674,78,897,67,1409,396,102,426,128,159,650,26,38,412,252,257,290,367,326,555,161,1274,1,592,229,779,1238,5,104,14
"RIVER FRANKLIN LEGRO SEGURA","VERDES",10,125,1,62,1133,27,47,25,2,19,82,83,42,17,125,0,1,50,14,47,12,53,43,5,20,27,2,120,15,79,2349,0,1,19
"JOHN JAIRO GIRON BERMUDEZ","VERDES",8,102,16,31,246,25,32,16,13,12,66,9,1,8,41,3,2,33,5,25,18,179,32,3,8,30,0,31,20,49,945,1,6,31
"CEFERINO MOSQUERA MURILLO","VERDES",7,52,17,107,183,10,19,70,6,22,58,109,131,25,26,0,15,13,15,117,6,20,98,8,37,126,0,22,3,46,2539,0,2,2
"FERNANDO DE JESUS ALVAREZ CORREDOR","VERDES",7,45,3,22,340,10,73,10,3,2,7,4,5,2,86,1,2,2,1,4,4,6,86,0,3,6,0,19,3,19,51,0,2,9
"CARLOS ARTURO LOZANO GUILLEN","VERDES",7,1080,1575,558,4881,388,317,875,485,15,3891,122,70,54,845,0,97,626,47,294,524,1013,766,17,209,580,2,825,99,818,1287,3,23,166
"DORIS JOSEFINA ORJUELA PEÑA","VERDES",7,19,0,1,141,3,8,3,1,5,5,1,0,1,37,0,1,2,2,5,6,8,1,2,40,2,0,6,2,6,20,2,0,2
"FLOR ANGELA CARRON ESPITIA","VERDES",7,32,2,5,58,20,13,1,1,16,9,1,4,4,19,0,0,8,3,2,1,37,3,0,10,2,0,6,0,8,50,1,0,1
"HERMAN EMILIO LOZANO BAEZ","VERDES",7,30,2,18,112,35,12,3,0,6,5,4,0,5,21,0,0,3,1,12,3,4,6,0,5,5,0,61,2,3,18,0,1,3
"JOHANNA MARIA ALVAREZ LOPEZ","VERDES",7,354,3,27,142,14,32,11,2,89,7,5,4,5,32,0,1,7,12,9,3,14,19,6,9,6,1,9,6,16,28,0,0,3
"GRICERIO PERDOMO VELEZ","VERDES",6,73,2,80,927,37,19,7,3,5,53,14,9,10,81,0,1,142,9,23,5,9,8,2,3,16,1,36,4,152,238,6,0,5
"FABIO ALBERTO CARRILLO BOTELLO","VERDES",6,41,193,14,189,24,12,4,2,2,45,14,2,1,11,0,0,3,0,6,7,6,248,1,4,10,0,23,2,12,42,0,1,1
"ILMA LUCERO PRIETO DE AVELLANEDA","VERDES",6,32,1,14,76,31,11,2,0,1,14,3,0,176,15,0,0,2,21,11,2,0,4,0,3,7,1,11,74,10,25,1,1,1
"WITNEY CHAVEZ SANCHEZ","VERDES",5,785,16,651,3065,375,428,293,35,55,107,543,22,2141,1504,5,34,485,234,233,180,107,499,145,189,124,1,123,267,466,3228,23,68,24
"JORGE IVAN OSPINA GOMEZ","VERDES",5,329,9,28,1085,33,72,117,6,10,1154,76,218,12,87,14,2,110,19,23,37,191,66,10,44,122,8,71,10,125,25955,2,7,50
"PEDRO ENRIQUE CASTAÑEDA LEON","VERDES",5,89,8,19,364,18,35,9,0,19,20,19,0,6,880,0,4,9,5,29,26,16,23,7,7,14,0,22,1,33,95,0,1,1
"CARMEN PATRICIA CASTELLANOS CASTELLANOS","VERDES",5,28,2,7,79,11,10,1,0,16,11,5,0,2,13,0,0,4,1,7,6,6,7,1,2,4,1,4,3,3,20,0,1,2
"SANDRA PATRICIA CRUZ FONTECHA","VERDES",4,103,8,61,357,37,138,14,5,32,65,15,2,36,88,5,6,17,11,32,113,58,22,5,16,15,1,24,14,32,119,2,18,6
"JORGE IGNACIO GARCIA GONZALEZ","VERDES",4,383,1,66,343,50,41,103,14,6,16,476,2,11,109,0,1,9,163,106,12,28,22,2,5,16,0,36,4,24,91,0,0,11
"MARTHA EUGENIA BOTERO TERREROS","VERDES",4,189,35,89,433,33,116,20,17,36,69,35,6,18,99,9,16,25,22,30,251,53,81,7,17,40,5,54,15,76,151,4,10,11
"EDINSON CASTILLO LOPEZ","VERDES",4,34,0,6,80,5,6,7,0,9,3,2,1,2,19,1,0,2,5,4,63,3,8,1,10,12,1,7,2,16,132,0,0,2
"GLORIA EMILSE RAMIREZ GARZON","VERDES",4,21,1,11,99,8,11,4,1,1,10,2,0,2,17,0,0,4,1,11,1,9,13,1,2,3,0,7,1,9,36,0,0,0
"JEIMMY ANDREA RAMIREZ RONDON","VERDES",4,23,0,11,52,3,13,9,0,8,5,1,1,8,9,0,0,5,1,10,3,8,1,2,3,1,0,7,3,6,26,1,0,2
"ARALDO ANTONIO LOPEZ HERAZO","VERDES",3,538,3,258,2777,306,246,29,64,24,97,177,17,460,318,13,1,109,121,136,66,59,367,13,48,50,3,194,175,252,359,0,2,8
"FELIX JOSE VALERA IBAÑEZ","VERDES",3,184,10,323,584,98,80,20,6,10,45,7265,2,257,72,0,5,30,341,538,12,71,96,10,33,21,0,153,179,38,237,4,7,9
"EVELIO JOSE DAZA DAZA","VERDES",3,159,9,618,935,277,103,24,17,6,17,6464,12,40,75,0,5,54,142,893,17,29,26,10,1,7,18,65,164,22,103,2,2,20
"VICTOR MANUEL BEJARANO BUSTOS","VERDES",3,84,4,29,711,16,56,18,6,23,16,38,2,8,238,1,0,15,4,14,83,19,73,4,2,13,0,32,5,65,81,0,43,3
"JULIO ALBERTO RAMIREZ CRUZ","VERDES",3,96,4,13,285,11,60,9,5,10,8,6,1,7,62,1,0,9,5,22,9,17,14,3,5,13,1,70,1,31,49,0,2,2
"SILVIA PATRICIA VALBUENA PALLARES","VERDES",3,78,11,19,303,5,30,5,1,8,21,7,1,6,63,0,0,15,5,6,6,15,13,4,2,19,1,135,1,7,74,0,2,7
"SERGIO ALFONSO GONZALEZ LEON","VERDES",3,30,9,7,218,3,11,5,1,12,2,3,2,2,21,1,0,1,0,4,1,2,1,0,9,4,0,5,2,2,25,0,0,2
"LUKAS PASOS ABADIA","VERDES",3,397,3,23,427,12,44,180,0,4,20,29,0,10,59,4,1,14,11,4,6,19,58,3,18,50,0,41,3,21,102,1,0,6
"DANILO VILLAFAÑA TORRES","VERDES",2,235,5,86,470,37,66,17,1,14,63,96,7,174,62,1,1,7,45,129,22,41,14,6,17,17,1,24,48,34,318,0,9,16
"ELINA JUDITH RODRIGUEZ AGUILAR","VERDES",2,26,7,65,57,16,8,3,2,3,12,3,1,6,9,1,1,7,23,9,3,6,78,0,5,3,2,9,1,1,25,1,0,6
"LAZARO VICTOR DIX SANCHEZ","VERDES",2,89,7,21,260,35,34,4,4,5,16,8,1,9,38,1,0,6,7,5,8,13,102,1,5,14,1,25,4,8,96,0,0,3
"JOSE BERNAL GARCIA","VERDES",2,135,43,17,374,17,63,15,5,12,15,101,3,10,53,1,1,12,9,27,9,21,5338,0,8,15,0,183,1,18,228,0,1,12
"LUIS FERNANDO ARISTIZABAL TABARES","VERDES",2,710,4,9,207,18,52,8,1,6,18,9,1,4,40,0,0,7,2,7,8,20,24,1,2,21,2,25,0,13,57,0,0,3
"ALEJANDRO MEZA CARDALES","VERDES",2,301,2,30,387,170,28,26,7,11,39,10,19,19,72,0,4,10,4,21,5,37,22,3,11,18,0,25,75,23,411,0,1,3
"MANUEL JULIAN ACOSTA BARROS","VERDES",2,101,3,177,206,4,43,3,4,11,16,4,0,3,38,0,0,4,3,10,2,8,32,0,6,10,2,16,0,7,44,0,0,5
